,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
39,gp:AOqpTOEmEmsKFlKpsC0xXRplyFPRLDkk03UV2jXX-VmcHG2epDalRTFzRVrLWfwTpWrTYpSKO50uM9Jq01NX5Q,Edythe Luttrell,https://play-lh.googleusercontent.com/-6q4dmxKDxCw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmbl4RwKbwu4jwdWJXM0vBgW9jZuQ/photo.jpg,"I have always done daily meditation, but the past several months I had found it getting harder and harder. Calm has helped me in numerous ways to get back into meditation, easily.",5,1,5.11.1,2021-02-12 12:39:02,,
40,gp:AOqpTOHamvjrE8j64HzWThxyVH6mWTZ9S7G86ww2h4nDXfKspxOerIswmA5nrrPLEPgAGGdicCX6kap7Z5C4_g,Chuks Osunwa,https://play-lh.googleusercontent.com/-CaNfFLA31TE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl5mNgd-u6GugkcYGggCxuFaWLQQA/photo.jpg,"I love this app so much but the only thing I have to say is that I don't know where the favourites for sleep is. Can you ♥ sleep? But other than that, this app is amazing!!!",5,0,5.12.1,2021-02-21 23:26:44,,
41,gp:AOqpTOEIN_u_Oea7T3xgjNtdoj8eIJpfGnAA20BuWLMo9Wnj7e2JkvikoZavy2h9aTLWDeh9zJWnk0Rn-yHM4w,Theresa Cruz,https://play-lh.googleusercontent.com/-_llC2rimgsY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckebEZUi6VdI1QewBNaiPnLRZ0Ubg/photo.jpg,what an amazing app! it's like having someone right there with you speaking to you in a calming reassuring voice. This has helped.me immensely!,5,0,5.12.1,2021-02-23 23:25:46,,
42,gp:AOqpTOGxgDbcfqGgVZ93E5gRlUziw62O-bLhyFy3kj1UqG-8eDX2MtIqgxaybiDHzTD7LexawQEVcyktWPPSDQ,Jo Ro,https://play-lh.googleusercontent.com/-HymapGgcucc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl5ItabKtLHNww2byyunWsKyfNRBA/photo.jpg,The app didn't work on my phone initially despite having paid for the full year subscription. Customer service have been a great help in getting this resolved.,5,4,5.11.1,2021-02-02 15:14:22,,
43,gp:AOqpTOFIQocTFN5sWwV8fiwlssC5om9NzEYyQ-gJqpPvLdB56qJD0z-tFsup4KvoqMuPrSbhklXwb6WlQXSy1A,prudhvi bellamkonda,https://play-lh.googleusercontent.com/a-/AOh14GgrB089SXw7h5Ob9Fx5z03O7WaCdYid-2A1q_NEt0k,"it's a great app whenever you feel restless and absorbed by chaos just open Calm and listen to one of the meditation routines,your whole day will go well and I am not saying just for the sake of saying it's that good",5,1,5.11.1,2021-02-14 17:02:09,,
44,gp:AOqpTOH1T412SeVQ0onPzQzquyd3WEPhki-8eXqUcRccVSHUqfmpWzEn5VeNaeSxzBGJ9_k7GYFfb9_H8pJ0HQ,Cheri K,https://play-lh.googleusercontent.com/a-/AOh14GhJSBdcwa_zkwu5DtIzBUmGQXROguup8E5ErHeBTcw,"I paid for a years worth and Love it... I'm Sure Every One deserves a little Calm with this pandemic going on... This app is very expensive but so worth every penny... If You Have the money to splurge on something, I recommend splurging on this app...",5,1,5.12.1,2021-02-18 13:29:32,,
45,gp:AOqpTOGuMm3t74Oglonhk0Q9HZSk4W7e0oO-aTVGqFrHWgxS8BLesiZsyH21OSD35duM1744w0R2v0at_qTJag,Diane OBrien,https://play-lh.googleusercontent.com/a-/AOh14Gjo_19yGsNnL3xrJQCzyZ1z501bE3Y7bAaB99Hc-Q,"This app was made for ME! I can select a CALM item to add to my CLOCK app for gentle wakeups. I can drift off to sleep listening to an amazing voice telling me a soothing story. I can choose a Calm listing anytime Im feeling anxious or sad, which in these trying times is often. Much better than TV or sorting thru audio apps. Try it. I yhink youll love it as much as I do.",5,0,5.10,2021-02-24 01:04:17,,
46,gp:AOqpTOFD5gaPUd2i9TyAfjh7seatYF2_wATGIJ6rPW-VvDQqh0L3JPnhoimSoeYkc8f0niqAae1FMGvUS0LVRg,Heather Alexander,https://play-lh.googleusercontent.com/a-/AOh14Gg1PgRSD9xUNIjeXK2FmNhJ8A6-Qn1pKH-Mp0o,"I didn't realize how much I love this app until I was without it for a month. I tried other apps, but none of them resonated with me like Calm does.",5,0,5.12.1,2021-02-25 23:22:24,,
47,gp:AOqpTOErIxh31ZrrwbrmFqNO-EL0UZOD-kOMhmo_TTROLWGVOu0o5vd5OGlFcrNt_ao1ixbmPPP9T7bpKFBI7w,Stacey Andrews,https://play-lh.googleusercontent.com/-LulRBsNeQWI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclktSN9ioI57pZtBLim3pve5k6nlQ/photo.jpg,"I love all the features, music, programs to calm and center the mind that Calm provides. I am still exploring and finding new and helpful avenues.",5,0,5.12.1,2021-02-18 15:26:11,,
48,gp:AOqpTOHfSyoGg2iWD4_6SiSV30_MgF5_vvWJAN6wxNQdj7w82nP_OzpuvJV-6R5yye2-r939SticPIsg1Nn7rw,Tom Grana,https://play-lh.googleusercontent.com/-vnHbQI0Jeo4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmf-THe7TWnOdKbD2FubBfVQVhfnA/photo.jpg,"best meditation app - no ""pressure"" to show up every day, amazing narrators, plus music and other options. the kids meditations are appreciated during COVID as well!",5,3,5.11.1,2021-02-15 17:57:56,,
49,gp:AOqpTOGxsPeC4Eo6IRQKfEfRGs_EzX6XPTMBAQlGLDi8kRFWt7hq96FpFnbbDMS9OMZevECYEyyUJ5brdsndiw,Debanjana Mukherjee,https://play-lh.googleusercontent.com/a-/AOh14GjEEhRAffyTXRojR-ShrTy5vZCuegOu8VKzZIUqKw,I love this app. It helps me when I was very anxious. calm can calm you from inside.😊,5,0,5.11.1,2021-02-14 07:52:20,,
50,gp:AOqpTOHMe0Iz8RtX5aZQy5N724C-dKGS-oJzr8nHXL8dATKGu5MOjU5p2-SEaOXC5zmft7tUxQJ0HG66auh1aw,Gabrielle Garcia,https://play-lh.googleusercontent.com/-Z16nV5YY8_Q/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmphKzXyknh9PtLLC37JSojjW87kg/photo.jpg,i used the 7 days of sleep part one and I knocked out. I've never been able to close my eyes and instantly fall asleep after listening to something.,5,0,5.11.1,2021-02-06 16:59:27,,
51,gp:AOqpTOHZ_A7JsvctBM-qf75cSr3e9X5VERLtdlhnXiKvOxEeSrAkvT0dECiDVdlYylw409BqYAA77s4VumFpDw,Michellene,https://play-lh.googleusercontent.com/a-/AOh14GjyC6wnbgM1O_MO5NBcfccGCL_12_U1Y7-6JQ7oQw,"This is the app I reach for each morning to start my day anew, while I'm studying (the nature sounds tune out all the external noise), and to wind down so that I have a peace-filled sleep.",5,0,5.11.1,2021-02-11 18:41:34,,
52,gp:AOqpTOHpS80ZCdEuSGKWtFn_y3YTicxW4BfiW7EWWUEMbVE2_LAapwFzIqBn6HhgfPUKRjN6mj_isc651hrwfw,Cheryl,https://play-lh.googleusercontent.com/-1D4MLS8yqbE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclIl7V5LC3enOzP6hb5NxHl9B7XGA/photo.jpg,"A soothing app, although you have to pay AUD 79.99 for a year after a 7 days trial, but it can be worth it.",5,0,5.11.1,2021-02-07 15:59:29,,
53,gp:AOqpTOGAnAAArMFwWWuw0lQ1fL451hdOwhoJvzNGXCQDZ5kbsVZsBgI7aOAxcGgozbATQrxZ-r15cQ4eMfC8Cg,Pearlean Brooks,https://play-lh.googleusercontent.com/-sqLjgFdrWLA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclWFi5r49sFr9J0plyxydy0OFW4ew/photo.jpg,"learning how to meditate is very important. I really appreciate how he gave me something to think about, therefore I use this education to better my life and lower my stress. I will start a routine for myself and take time out each day to do exactly what he says. Thank you Lebron for the Inspirational word. Take Care🙏❤",5,0,5.12.1,2021-02-22 10:16:47,,
54,gp:AOqpTOETP--jDplp2vfhQ-qdsGxs4AkP2yodZajzCVaSsjE8SbX_QyGcZYxMWCBhdubkX7OYjU8LduMObYw0kA,D T,https://play-lh.googleusercontent.com/-UC-lfaNqCS8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckS06TFsJdoullxM9a9bjrE8ySVyw/photo.jpg,Only had this app a month and it has helped me so much! I have only touched a tiny amount of its content so far but use it every day.,5,0,5.11.1,2021-02-13 14:09:25,,
55,gp:AOqpTOH-pdIr59CX2PTRNgIyR6hyivHxNhPHku5iOS-0M4Q081VBB4umSaS4jIOzn6aii7KHDdxUl22UfFeXlA,Brittani Fields,https://play-lh.googleusercontent.com/a-/AOh14Gi0bc9OECjd70o7QIYM04sm6bE5dGcET0HnkBmuRg,"I love this app.I used to sleep with occasional nightmares,now I'm sleeping (CALM!) I am very truthful and very critical with app reviews!",5,0,5.12.1,2021-02-26 07:42:54,,
56,gp:AOqpTOG5Xncz4aKGKoB-08-n_YwdxLQZgZljy7qGkUVggyLAfXmFNhPU8VUWDabqwPyH6mZ6sMloyhd2PoSHfg,Sarah Baird,https://play-lh.googleusercontent.com/a-/AOh14GjV-stTV5yxq3G9zXYF7LDyLJHtNA16wT8kj2wR_Q,I really love the timed breathing feature on this app. I use it at least twice a day for 5- minute check-ins with myself.,5,1,5.12.1,2021-02-16 00:10:02,,
57,gp:AOqpTOFNIo1KmgmTffpC4wzBKAYgXsZxWXOVFFLAKiUoz93WAvC81gr-mBFA_BpcGq6baetPsW1oGYerCCnsnQ,venkata asritha,https://play-lh.googleusercontent.com/a-/AOh14GiJj4HRSp-B0RDIz7p2UKJposKPjlbwFo7yqknn-A,it's a wonderful app. the guided meditations are as per my initial check-in and they were very helpful. thank you Calm team,5,0,5.12.1,2021-02-21 09:02:41,,
58,gp:AOqpTOF3_ERDgp6l_PHj5r-BH9uEAvxxKBk-_v2OUJKm4NWQTq7HKxA4gQwYXsLb_LZuMXsE1uWpMFQ_f1EuVA,Jim Crants,https://play-lh.googleusercontent.com/a-/AOh14GgbbGgyeQYapEKMQ1BXsdfn5jGrYZVo4H3DuTmc3w,"I've been using this app for years. The background sounds help me focus by blocking audible distractions. The sleep stories help my son get right to sleep. I really like Jeff Warren's ""How to Meditate"" series. I agree with people who say that a wider range of voices would be good. Also, most meditations are ten minutes, follow a similar structure, and have you focus on the breath. More variety in lengths, structures, and objects of attention would be welcome.",5,131,5.9,2020-12-10 19:41:46,,
59,gp:AOqpTOHpvfkr25XyHmybd2vfakOrxbSva5eiXoRx_hjm0pIsYV5O-gBTq8MpYy9dUci-FsfHIYkF8OYP8kMTVA,Cassandra Falkner,https://play-lh.googleusercontent.com/a-/AOh14Gg2XWTgnXFxu9OwuGA6h2xa35i53p795XPSYWnr8w,"Very calming, and it has many different options for those trying to get into meditation (like myself)",5,0,5.11.1,2021-02-05 06:20:26,,
60,gp:AOqpTOHzqexL3dasjT0ORfAgOkOYht5VOkLiyvZvN8oveiR_OgE0l9h0aMDOx6YDuoqsbt5iAzvmk2lDoApDEg,Jeff Bell,https://play-lh.googleusercontent.com/-EfiMay-J8Pc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnftUyXeQbO3yyka7PRGgePqb1tNw/photo.jpg,"I did this while amid an anxiety attack. Though I advocate for self-care, meditation, and therapy, I've never been very good at practicing it myself. This app has unequivocally helped me personally with my anxiety in a way I've never experienced, and I would wholeheartedly recommend it to anyone who is struggling. Please do yourself a favor and download this app. It may just save your life.",5,0,5.10,2021-01-18 04:14:07,,
61,gp:AOqpTOGiQq8kMRGOcZoD_OPZ5cyOsMF80teS6LdAuPBG33d-JtoxYoy2txI6Uif20Pr2TuAGLBuFtKb2FNlJ1w,Denise L,https://play-lh.googleusercontent.com/-e8a3jApcNRo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucngPJAlHzDkTmHaQD0xFxn3txJZsQ/photo.jpg,"I would 10 out of 10 recommend!! Free version is great, but paid subscription is 100 worth it",5,0,5.12.1,2021-03-02 00:03:12,,
62,gp:AOqpTOGsspSdpFZ7bl_o98FkMX0YNjg11guin1_y0Lw-yTTUb5bJwuCYThEPudX9d2-7YNQ-NrryQAhE7ioF5A,Carolyn Johnson,https://play-lh.googleusercontent.com/a-/AOh14Gj_UMVN5MWCsogJGDHMhcy1GHcC6de0gCzbIGTa,"This app is wonderful! I needed something to help with the anger, anxiety, and frustration I've been filled with due to social media, the news, politics. This app makes it so easy to learn and practice mindfulness, which helps quell those storms. I'm starting to be able to actually practice those more trying commands of Jesus to love my neighbor as myself and to love my enemies.",5,74,5.10,2021-01-27 21:50:55,,
63,gp:AOqpTOGYCXO2rliSziHq0lRoksVmwHZHD-Mw63Jh7PUskpg8Eo1twuVRwWscWl1jn5nx86nAEs1vBasCOy-7JQ,David Jenner,https://play-lh.googleusercontent.com/a-/AOh14GjD51k-NxeT2rxIc595LQr8VOMS-paR4m7T-U4Ery0,This app has become an essential. I have a difficult relationship with sleep and this helps me refocus my mind both at night and in the mornings. Excellent app. It would be cool if I can get it to load the recordings I want via Google Voice so I didn't have to look at the screen within an hour of sleep. Maybe if each recording had a code and you can ask Google or Alexa to play that specific audio. May also be helpful to those who are visually impaired. Please let me know if this can work. ☺️,5,102,5.9,2020-12-16 14:03:15,,
64,gp:AOqpTOHbDWuK1HIlslmYILfYn7ZAaAtdRLbX65y4ZDLfkGZXn5b6Z0lTk8IDJhjKzjGP3tM7E2JsGDo1_VEl8Q,J G,https://play-lh.googleusercontent.com/a-/AOh14Gg-DoeqZBRJJq6I4ssgyedbYikr1fARe20BzOzj,I love this app it has changed my life. I really enjoy the sleep stories. The softness in the voices is so relaxing. I also enjoy the reminder to go to sleep at ny chosen time. There are so many things I love. **I would really like if they added an alarm to wake up to.. some calming sounds to wake up to would be awesome. ** Thanks calm!,5,277,5.10,2021-01-01 09:16:44,,
65,gp:AOqpTOFUq3t3hGNSU9pjeF1jxDs8xKjY3MyIP-kYMPbNSIs8cosdYpKBDkr8DjK2Tl7WegfBFP1ETLHwiL2k9A,Kevin Krogulski,https://play-lh.googleusercontent.com/a-/AOh14Gjis7MWl1vzdbIy-t9ddHJEoSHDvLsQNWdjP2Y4Rg,"WE LOVE THIS APP! We are half way through our 2nd year and it has been worth every penny! We use it for sleep, meditation, and for brainstorming. If you need background noise, they have it, guided meditation, you betcha, or let one of the many different narrators read you a bedtime story! There are stories for all ages, my favorite being the trail stories or trains. Can't say enough good things. Now they are offering a lifetime membership for $159 through 01/31/2021. The only reason I wrote this review today is because I was looking for where to pay for this offer. If you are considering it, just do it. Only $59.99 a year. So worth it!",5,196,5.10,2021-01-19 18:08:57,,
66,gp:AOqpTOFprJaewQXo8z6CnxPRRntga7EyxJkzkUgZoMPN_cvAHzZTAuEZ08Q3NXFx9JuOC4Qfc5IUSY-RE21PsQ,Aneka Tempest,https://play-lh.googleusercontent.com/-TcjjIA4sz68/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclogXPr41E18ZYM2KTkS_HT1FsYug/photo.jpg,"this is definitely a positive investment into my well being. I fall asleep so fast it's unbelievable. I work both days and night shifts alternately, so my sleep schedule is way off. Knowing all I have to do is put this app on and I am automatically transcended to a place of dreams, it sounds unreal, but it is. Thanks for this.",5,10,5.11,2021-02-05 01:46:52,,
67,gp:AOqpTOEJvwkSLe5qvwbflt7TCIPP9Ui1F_llxDK7B8oRFKjlNwGSSeaUWcU0HTTZCv2EF53lq-4qNZo2kRAznw,Sunflower Plumsxox,https://play-lh.googleusercontent.com/a-/AOh14GjRbSawr0z7jzFfOdq2oa05-mSD4JxDfIgoH6VG3Q,"Possibly a bit too good, I fall asleep within 2 minutes of listening to the sleep stories so never get to hear them.",5,1,5.12.1,2021-02-20 02:31:59,,
68,gp:AOqpTOGXu5UnUDKnZRbGiGnxx5ina3rU5xTydLlYYggRWafpjx12mfdL3B0Kt7hJfwHtQGg0BfdF_gwgNdqfgQ,Francesca Reed,https://play-lh.googleusercontent.com/-rquv7GMkNRg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclJGUfzg8mEWZYpFwCm7IPnUq1MWg/photo.jpg,It's true that you need to pay for the good content but if you search hard enough you can find discount codes. I really love this app. It's helped me loads. I first found it when I was struggling with insomnia through a period of anxiety and haven't looked back. There are dedinite improvements to be made like being able to save a series and going back on suggestions made as part of a check in but I find it so valuable,5,21,5.10,2021-01-20 00:58:30,,
69,gp:AOqpTOHsnltgQNNetkHhooWYGSlTXaExLXDZYAVEtz4sDhSCvFk1DG77YXj755cnUot_AaIYbIaNr-Jjx4mDRA,Kennedy Powery,https://play-lh.googleusercontent.com/-4zEwsQ7wfbw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckAabTIuEDmaKqVpE6484IdOKaTfA/photo.jpg,Love using this app as a great way to wind down at the end of a busy day and for getting my boys to fall 😴 😊.,5,0,5.12.1,2021-02-28 02:25:41,,
70,gp:AOqpTOE2sw1FqHzhYdXxnCDnY4TeGLvSdzRETihE1bItLShj-9fhQcCj_wIQXmqNUD6zPLqfMMO9r4WdvZD8FQ,Vaishnavi Mishra XD,https://play-lh.googleusercontent.com/a-/AOh14GhSJNqBMVqyMOq0L0hzYvdH0lOrRf_jIclJZx-4Qw,Its the best relaxing app you'd ever find . Just needs a bit of payment . But its totally worth it,5,0,5.11.1,2021-02-13 12:41:56,,
71,gp:AOqpTOFLsJ0LtcFi89EmYxgiJ-1pB9ZK0ORvRotNEa1UJGkG65YYfjHSO0nPHFBTOB6WhV8vN9rANgVeIIO03g,JENN S,https://play-lh.googleusercontent.com/a-/AOh14GgO1BCssdn6bLrk6choLO9WH3oKM91XvZoTyN29Ae4,great app. easy to use and love some of the background sounds during meditation sessions.,5,0,5.11.1,2021-02-05 11:43:45,,
72,gp:AOqpTOEY0TA1WuZ2tFoj6E0371Yev16MbgC-uWyRkPg9jyRarKN_yTlz0qKGsaIwg6TBFOWtB6sS0MaWNqwvRw,Tom Morris,https://play-lh.googleusercontent.com/-qOv658zgtkk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmACsm3uddr3rZ541hCwyXf4t5D4A/photo.jpg,"Well worth it! Offers so much more than just meditation. I have been enjoying my free trial and fully intend to keep it going into the paid subscription as long as the fantastic content keeps coming. I love the meditation classes, daily sparks, curated playlists and soundscapes. Calm body is also a fantastic pre and post workout cooldown session. You have nothing to lose by trying it for free! But to me its more than worth its cost. What better investment is there than ourselves?",5,11,5.10,2021-01-12 04:07:53,,
73,gp:AOqpTOFL8e5m-CEIqGRtjXJxbqaZEifMvM-s4wO_Ij3S2iFK6PPi4HdOccdzBnubOVULi8sv5PQNWcnBPryGwA,Siobhan Maracle,https://play-lh.googleusercontent.com/a-/AOh14Gi4k6dXU-COLcU_BidaOxLBJp05ZcIYXT7HJc8Qhg,"I can't rate Calm highly enough. It's helped me get to sleep even when I'm at my most anxious and panicky. Well worth the subscription fee. For those thinking of using the free version, it's still good but the content is very limited. It's a while ago now but it was just one sleep story that changed every month I think. You could see the other content but weren't able to listen to it. But honestly I'm super happy with it so far, and glad I ended up subscribing.",5,5,5.10,2021-01-21 13:47:15,,
74,gp:AOqpTOEbzyO-mr5paN9c7h3d9A0ArX9WX3-OJpnY7kzQoSAQXnmPrLQbiJtFv5lalmwAuoAhc0rchhPlmxC7CQ,Jessa Riley,https://play-lh.googleusercontent.com/a-/AOh14Gh6Oom_68T4X1hi72MeDPTUEf_WTE0lbVupGuzyDw,"I came to this app a couple years ago for help sleeping but discovered so much more. Admittedly, yes this app feels a little expensive but after canceling my subscription for a few months I realized how valuable this app was to me. I love that if I'm ever feeling angry or anxious or even like I just need to clear my head I can open this app and I know there's something here for me. Tremendously helpful 👍",5,19,5.10,2021-01-15 20:00:15,,
75,gp:AOqpTOHk80dIL16a5K2EAfRVNUSptG-08vhbXV3znlmNB1bd4ZxT2zjwyScNU-P4ij2JKv6DLAHMxwI6U_0X1w,Denise Bengzon,https://play-lh.googleusercontent.com/a-/AOh14GjE0ER9H5TvsmB7jqbfAacwbgcLOvxsj9cZ9380SQ,"Helps me fall asleep, and the short guided meditations are great for taking refreshing breaks on busy days.",5,0,5.12.1,2021-02-16 20:59:00,,
76,gp:AOqpTOFuUqoRUTtsbBxMtVy6i6HGXMaAwiXYp58jctjbVJKp4ARt-5fsAP3ZywE94ugIJEGSU3TaJket3AVk3w,Alana Tucker,https://play-lh.googleusercontent.com/a-/AOh14GhXIxuI39CM1Mr-N3clRXp2O7X-F_YKFzYDrHJJDg,"Meditation is something I never really dedicated myself to 2 years ago. This app not only helped me practice more consistently but aided me in meaningful ways with anxiety, stress and depression during what was incredibly low time for me. I purchased the full version, you need to invest in your mental just as much if not more than your phydical. We even use the sleep stories to help my little one fall asleep within 10 minutes every night. This has helped me take control.",5,107,5.11,2021-01-28 22:05:43,,
77,gp:AOqpTOHbb1wBvsLXM0IvdlKZnD50BPg033iZinNI5MiyMC49vKiVQY4pGnXpKXgRci-3oBGmK8qb4cyI9fhV3A,Iris K.,https://play-lh.googleusercontent.com/-XxT6S1cUawo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnk1bQlPsw5O3mWlyJBO0JfzYYN4g/photo.jpg,"I really love this app, helped me already a lot for meditating but also for to fall asleep. 🖤",5,0,5.12.1,2021-02-28 10:36:26,,
78,gp:AOqpTOHM-hj7SZD_lRCwgb12ff-KIdULEI7RTEALGz6R9lbtOyCbIRiwemXx3TRqFxqATo9GwIh74NWyLhv-rg,Brianne Brewer,https://play-lh.googleusercontent.com/a-/AOh14GjOQCPXk86sqJ0GQxEz-sLs1kXy8yVbIHK92GAi,"I can't really thank this app enough. My subscription just renewed so I realized its been over a year since I first started using calm. I was in therapy and we did guided meditation in session, but I needed so so so so so much more of that headspace to find peace. I've grown a practice that has changed a lot over the year, I've been flexible, and forgiving of myself for obstacles I've navigated, but I always come back to my breath and I thank Calm for that (and Tamara Levitt)!!",5,11,5.10,2021-01-23 03:37:16,,
79,gp:AOqpTOHJbfPhbwiU6DZjmwLOVvoMf53VYSWQnBIb35vsON9HXvh9TPZUWczfqlDDMdBE7dhNCOnKGpoBOV0LYw,Erin Dwyer,https://play-lh.googleusercontent.com/-9Kz01CWHDSM/AAAAAAAAAAI/AAAAAAAACsI/AMZuuclJTbaqvo8lZspoj2vTBIAeauI-9w/photo.jpg,"This app has changed my life! I think more positively, I sleep amazingly. The music that you can select from is so eclectic and especially unique. There's so much to catch your eye and your ear. This would be an excellent gift for your loved ones struggling with depression or insomnia. Thank you Calm!",5,0,5.10,2021-01-22 20:32:18,,
80,gp:AOqpTOFKur87aag0HOhEdz8oRCSHTi-E-JJvuuUgp1CxzuLXm9bVXVY9kr9X_w6qndiY4wtU_dYJ-WEsfll2HQ,Lauren Browning,https://play-lh.googleusercontent.com/-0PCBZH9_Ojw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmEM8hQixaNP25PxEHEJpXGfGOWGg/photo.jpg,"The library of meditations is pretty wide, so it's easy to find something useful. The structured guides work really well too, and can help focus and work on existing issues. The daily calms help to keep it interesting. Headspace wins on its ""learn to meditate"", but I prefer calm for continuing this journey. The part I love most about calm is the sleep stories. I listen to one every night and it helps set me up for sleep.",5,9,5.10,2021-01-11 01:39:25,,
81,gp:AOqpTOFP9cng2JOTm8KabKQHjvG-LBNJuVBAPPRkWXhQRDWOVrXp7nBUbutKgmdw0AWiSJZ32KpVO6iKjEsCZQ,Chloe McGhee,https://play-lh.googleusercontent.com/a-/AOh14Gjk3nkXPotXlPZuRh5fOpFWHd_i6P9Um82Ldm6f,"I love this app, the premium is well worth it for all the content available. I've learned alot of valuable knowledge and also managed to get a handle on my anxiety and depression, next step is my sleep and I'm so far enjoying the sleep stories and bed time stretches! Will 100% be striving to invest in the one time purchase as I have integrated this app into my daily life and it works so well.",5,3,5.9,2020-12-13 07:19:59,,
82,gp:AOqpTOGjBGxmS9N9phsjlCYUQT4GJb2Tvq9hyc-Ach5D7uQDrKRHOQGSv-rf6tHdWUgZ-VGt0CI03a8IWYk8bg,Amanda Worthy,https://play-lh.googleusercontent.com/a-/AOh14GjoeSldIW3A3TfZmIzDYXVjRW8EvlJ6Yee5DkOH_w,Didn't think this app would work but it far EXCEEDED my expectations I love it. I can sleep it helps with my anxiety helps with my breathing absolutely in love with this app would recommend it to everyone I know. My husband has tried meditation in the past but couldn't get his mind to stop he can do this one it helps him fall asleep we put it on a Bluetooth speaker and he is out very quickly.,5,4,5.11,2021-02-01 20:32:41,,
83,gp:AOqpTOE0Anc1o7Nk7oeNRpBznbeAMqH0WpTnDZ1dz0EACaKcfdbh1kYf1dGzmgtd_VyIPZRdpsht3UHSX35WOg,Ze Ha,https://play-lh.googleusercontent.com/a-/AOh14Gj2RXjB46BO1kFjD2sAIVpELW3a-l48OJoFHsjv,"my daughter has a hard time going to bed at night. the kids stories are excellent. i also like that some of them start with directions to relax, soften your tense areas, and settle in for sleep. one night, the story we listened to defused an outright screaming tantrum. whoever thought of this app, THANK YOU SO MUCH!!!",5,6,5.9,2020-12-21 04:13:09,,
84,gp:AOqpTOHD01yM4JiJeg4VUXcXZaXlfwVBx2xWxXwJbFwTxJ7EjoOyCNSpURc-bwh5W9QdDM3hCyRTbX0sDmV9Ew,Liz Christie,https://play-lh.googleusercontent.com/a-/AOh14GjzhKAQBaFfycOX1eq_cjpnQnH1wVRzlGAc18b2,"Great way to calm down. I paid for the subscription, and use the soundscape feature every night. I also use the music playlists to help me focus at work (so my music app stops suggesting classical and starts suggesting music for my off hours). One feature I would like: the ability to cast the music to my smart speaker (Google Home) so I can have a nice speaker during my work day.",5,77,5.10,2020-12-21 16:57:17,,
